"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","GEOID.1","hhincome"
"17","031","804611","17031804611","8046.11","Census Tract 8046.11","G5020","S","2557337","0","+42.0188278","-088.0677831","17031804611",83889
"17","031","824004","17031824004","8240.04","Census Tract 8240.04","G5020","S","22689763","1231035","+41.6833746","-087.9477068","17031824004",71250
"17","031","824006","17031824006","8240.06","Census Tract 8240.06","G5020","S","15249584","179568","+41.6523772","-087.9495062","17031824006",124519
"17","031","252101","17031252101","2521.01","Census Tract 2521.01","G5020","S","829716","24575","+41.8738812","-087.7698552","17031252101",19023
"17","031","010501","17031010501","105.01","Census Tract 105.01","G5020","S","202133","0","+42.0094119","-087.6639583","17031010501",34455
"17","031","020701","17031020701","207.01","Census Tract 207.01","G5020","S","591396","0","+41.9868915","-087.7036897","17031020701",91477
"17","031","010201","17031010201","102.01","Census Tract 102.01","G5020","S","504465","0","+42.0160077","-087.6801484","17031010201",39549
"17","031","760801","17031760801","7608.01","Census Tract 7608.01","G5020","S","1300063","0","+41.9834867","-087.8448495","17031760801",60291
"17","031","839000","17031839000","8390","Census Tract 8390","G5020","S","485695","30871","+41.8699032","-087.6312126","17031839000",102188
"17","031","440201","17031440201","4402.01","Census Tract 4402.01","G5020","S","531454","0","+41.7482097","-087.6100739","17031440201",26508
"17","031","540101","17031540101","5401.01","Census Tract 5401.01","G5020","S","3357305","508399","+41.6507203","-087.5993689","17031540101",14066
"17","031","802004","17031802004","8020.04","Census Tract 8020.04","G5020","S","1072961","0","+42.0693032","-087.8537258","17031802004",45045
"17","031","802003","17031802003","8020.03","Census Tract 8020.03","G5020","S","1712239","0","+42.0795988","-087.8456411","17031802003",99881
"17","031","803013","17031803013","8030.13","Census Tract 8030.13","G5020","S","1991943","0","+42.1430920","-087.9718935","17031803013",78125
"17","031","802608","17031802608","8026.08","Census Tract 8026.08","G5020","S","4380136","0","+42.1009482","-087.9488888","17031802608",58212
"17","031","803015","17031803015","8030.15","Census Tract 8030.15","G5020","S","3306117","0","+42.1164128","-087.9496247","17031803015",78600
"17","031","803014","17031803014","8030.14","Census Tract 8030.14","G5020","S","1266240","28253","+42.1188515","-087.9327845","17031803014",65243
"17","031","834000","17031834000","8340","Census Tract 8340","G5020","S","984825","0","+41.7275601","-087.6295042","17031834000",30806
"17","031","833900","17031833900","8339","Census Tract 8339","G5020","S","677853","24124","+41.7310321","-087.5474226","17031833900",30417
"17","031","819200","17031819200","8192","Census Tract 8192","G5020","S","2476226","0","+41.8118790","-087.8300332","17031819200",63846
"17","031","815600","17031815600","8156","Census Tract 8156","G5020","S","3261830","0","+41.8449684","-087.8240397","17031815600",63383
"17","031","818000","17031818000","8180","Census Tract 8180","G5020","S","3519649","0","+41.8543611","-087.8584392","17031818000",60066
"17","031","812000","17031812000","8120","Census Tract 8120","G5020","S","2850050","4794","+41.8875807","-087.8201224","17031812000",117941
"17","031","829402","17031829402","8294.02","Census Tract 8294.02","G5020","S","5431092","74374","+41.4825496","-087.6626555","17031829402",39375
"17","031","811302","17031811302","8113.02","Census Tract 8113.02","G5020","S","3997111","0","+41.9160827","-087.8595375","17031811302",40511
"17","031","802802","17031802802","8028.02","Census Tract 8028.02","G5020","S","3572573","0","+42.0716670","-087.9432469","17031802802",102045
"17","031","819801","17031819801","8198.01","Census Tract 8198.01","G5020","S","2186479","0","+41.8121922","-087.8974038","17031819801",162765
"17","031","819802","17031819802","8198.02","Census Tract 8198.02","G5020","S","1736377","0","+41.7972017","-087.8949053","17031819802",148646
"17","031","819900","17031819900","8199","Census Tract 8199","G5020","S","2090713","0","+41.8041801","-087.9071573","17031819900",179338
"17","031","820000","17031820000","8200","Census Tract 8200","G5020","S","1731364","0","+41.8014106","-087.9139502","17031820000",218000
"17","031","827400","17031827400","8274","Census Tract 8274","G5020","S","2848415","0","+41.6053741","-087.6659521","17031827400",21455
"17","031","827600","17031827600","8276","Census Tract 8276","G5020","S","2266250","0","+41.5920458","-087.6641407","17031827600",37500
"17","031","282700","17031282700","2827","Census Tract 2827","G5020","S","439298","0","+41.8713668","-087.6886812","17031282700",80313
"17","031","282800","17031282800","2828","Census Tract 2828","G5020","S","164404","0","+41.8702683","-087.6849136","17031282800",54837
"17","031","400300","17031400300","4003","Census Tract 4003","G5020","S","1385551","79000","+41.7897540","-087.6112728","17031400300",35000
"17","031","400500","17031400500","4005","Census Tract 4005","G5020","S","326149","0","+41.7910414","-087.6231791","17031400500",27979
"17","031","400800","17031400800","4008","Census Tract 4008","G5020","S","493317","0","+41.7828633","-087.6205580","17031400800",20571
"17","031","410100","17031410100","4101","Census Tract 4101","G5020","S","220901","265305","+41.8015822","-087.5810259","17031410100",43846
"17","031","410500","17031410500","4105","Census Tract 4105","G5020","S","263011","0","+41.7978308","-087.6037423","17031410500",51643
"17","031","410600","17031410600","4106","Census Tract 4106","G5020","S","252245","0","+41.7979687","-087.5989422","17031410600",36734
"17","031","460100","17031460100","4601","Census Tract 4601","G5020","S","2964056","2514274","+41.7478345","-087.5367253","17031460100",35000
"17","031","805105","17031805105","8051.05","Census Tract 8051.05","G5020","S","2931623","16606","+42.0588984","-088.0144660","17031805105",54572
"17","031","827700","17031827700","8277","Census Tract 8277","G5020","S","1368523","0","+41.5824275","-087.6657556","17031827700",36657
"17","031","827802","17031827802","8278.02","Census Tract 8278.02","G5020","S","1835790","0","+41.6007043","-087.5904264","17031827802",67319
"17","031","827804","17031827804","8278.04","Census Tract 8278.04","G5020","S","1503996","13483","+41.5896585","-087.5961218","17031827804",72500
"17","031","450300","17031450300","4503","Census Tract 4503","G5020","S","1366771","0","+41.7419438","-087.5790892","17031450300",44333
"17","031","460200","17031460200","4602","Census Tract 4602","G5020","S","600282","0","+41.7413872","-087.5470101","17031460200",27976
"17","031","805106","17031805106","8051.06","Census Tract 8051.06","G5020","S","1702294","0","+42.0608181","-087.9982952","17031805106",71979
"17","031","805107","17031805107","8051.07","Census Tract 8051.07","G5020","S","3177000","88009","+42.0414143","-087.9805229","17031805107",49161
"17","031","805108","17031805108","8051.08","Census Tract 8051.08","G5020","S","1502410","1676","+42.0438468","-087.9665233","17031805108",58904
"17","031","640400","17031640400","6404","Census Tract 6404","G5020","S","1334945","0","+41.7811784","-087.7912474","17031640400",68902
"17","031","640500","17031640500","6405","Census Tract 6405","G5020","S","661917","0","+41.7756825","-087.7909879","17031640500",83574
"17","031","640600","17031640600","6406","Census Tract 6406","G5020","S","659757","0","+41.7760362","-087.7714298","17031640600",44085
"17","031","640700","17031640700","6407","Census Tract 6407","G5020","S","657092","0","+41.7764111","-087.7519356","17031640700",50625
"17","031","640800","17031640800","6408","Census Tract 6408","G5020","S","326769","0","+41.7748241","-087.7397422","17031640800",52381
"17","031","650100","17031650100","6501","Census Tract 6501","G5020","S","673422","0","+41.7823766","-087.7178549","17031650100",44722
"17","031","650200","17031650200","6502","Census Tract 6502","G5020","S","991073","0","+41.7822221","-087.7302252","17031650200",48678
"17","031","280400","17031280400","2804","Census Tract 2804","G5020","S","502194","0","+41.8860094","-087.6718846","17031280400",36698
"17","031","811401","17031811401","8114.01","Census Tract 8114.01","G5020","S","1456660","0","+41.9335763","-087.8707053","17031811401",65269
"17","031","811301","17031811301","8113.01","Census Tract 8113.01","G5020","S","2944686","0","+41.9159936","-087.8832938","17031811301",66655
"17","031","750600","17031750600","7506","Census Tract 7506","G5020","S","1316350","0","+41.6886312","-087.6520493","17031750600",37159
"17","031","812600","17031812600","8126","Census Tract 8126","G5020","S","629191","0","+41.8835487","-087.7796661","17031812600",56415
"17","031","803008","17031803008","8030.08","Census Tract 8030.08","G5020","S","2516544","0","+42.1181132","-087.9704676","17031803008",108068
"17","031","805110","17031805110","8051.10","Census Tract 8051.10","G5020","S","1938897","0","+42.0628243","-087.9744665","17031805110",76350
"17","031","805111","17031805111","8051.11","Census Tract 8051.11","G5020","S","3858253","10009","+42.0355070","-087.9438078","17031805111",61052
"17","031","805112","17031805112","8051.12","Census Tract 8051.12","G5020","S","2995546","20794","+42.0218595","-087.9376990","17031805112",52150
"17","031","805201","17031805201","8052.01","Census Tract 8052.01","G5020","S","1831780","0","+42.0608624","-087.8307449","17031805201",101552
"17","031","820300","17031820300","8203","Census Tract 8203","G5020","S","1388690","52580","+41.7923913","-087.8068826","17031820300",58301
"17","031","820400","17031820400","8204","Census Tract 8204","G5020","S","2526266","65423","+41.7821747","-087.8125631","17031820400",41144
"17","031","820902","17031820902","8209.02","Census Tract 8209.02","G5020","S","2267569","0","+41.7539907","-087.7530181","17031820902",73646
"17","031","821001","17031821001","8210.01","Census Tract 8210.01","G5020","S","1973793","0","+41.7421720","-087.7913613","17031821001",57148
"17","031","827805","17031827805","8278.05","Census Tract 8278.05","G5020","S","2880160","26894","+41.5826670","-087.6008070","17031827805",63750
"17","031","828000","17031828000","8280","Census Tract 8280","G5020","S","2548914","14604","+41.5734205","-087.5417920","17031828000",43429
"17","031","828100","17031828100","8281","Census Tract 8281","G5020","S","2356625","0","+41.5634453","-087.5356266","17031828100",54940
"17","031","828202","17031828202","8282.02","Census Tract 8282.02","G5020","S","2407554","0","+41.5610697","-087.5658530","17031828202",59935
"17","031","283100","17031283100","2831","Census Tract 2831","G5020","S","212435","0","+41.8692736","-087.6640458","17031283100",38798
"17","031","283800","17031283800","2838","Census Tract 2838","G5020","S","376238","0","+41.8634168","-087.6537547","17031283800",74333
"17","031","410700","17031410700","4107","Census Tract 4107","G5020","S","259922","0","+41.7980493","-087.5941996","17031410700",38852
"17","031","410800","17031410800","4108","Census Tract 4108","G5020","S","249520","0","+41.7979614","-087.5896248","17031410800",42201
"17","031","829000","17031829000","8290","Census Tract 8290","G5020","S","2301596","0","+41.5103438","-087.6234666","17031829000",19716
"17","031","410900","17031410900","4109","Census Tract 4109","G5020","S","387624","578244","+41.7967097","-087.5780937","17031410900",57188
"17","031","411000","17031411000","4110","Census Tract 4110","G5020","S","745934","1150922","+41.7872267","-087.5774620","17031411000",70333
"17","031","411100","17031411100","4111","Census Tract 4111","G5020","S","283282","0","+41.7904545","-087.5897011","17031411100",111250
"17","031","411200","17031411200","4112","Census Tract 4112","G5020","S","402991","0","+41.7905618","-087.5940171","17031411200",84605
"17","031","460600","17031460600","4606","Census Tract 4606","G5020","S","260611","0","+41.7356327","-087.5595142","17031460600",38315
"17","031","460700","17031460700","4607","Census Tract 4607","G5020","S","422623","0","+41.7355805","-087.5492807","17031460700",23972
"17","031","460400","17031460400","4604","Census Tract 4604","G5020","S","652525","0","+41.7444903","-087.5636922","17031460400",39605
"17","031","460500","17031460500","4605","Census Tract 4605","G5020","S","1277228","0","+41.7468819","-087.5726041","17031460500",46162
"17","031","461000","17031461000","4610","Census Tract 4610","G5020","S","561859","59596","+41.7273925","-087.5465424","17031461000",14511
"17","031","829200","17031829200","8292","Census Tract 8292","G5020","S","2638719","0","+41.5092569","-087.6483161","17031829200",48763
"17","031","829301","17031829301","8293.01","Census Tract 8293.01","G5020","S","3270159","0","+41.5183780","-087.6637780","17031829301",70313
"17","031","829302","17031829302","8293.02","Census Tract 8293.02","G5020","S","1921014","0","+41.5049432","-087.6662785","17031829302",26167
